_stack,name,web,count
1,"Tabor, Morten Nyboe",https://ideas.repec.org/f/pta708.html,(4)
1,"Taborda, Rodrigo",https://ideas.repec.org/e/pta133.html,(29)
1,"Tabri, Rami Victor",https://ideas.repec.org/f/pta697.html,(6)
1,"Tabuchi, Takatoshi",https://ideas.repec.org/f/pta303.html,(132)
1,"Tabusca, Alexandru",https://ideas.repec.org/f/pta402.html,(8)
1,"Tacconi, Luca",https://ideas.repec.org/f/pta330.html,(35)
1,"Tache, Florin",https://ideas.repec.org/f/pta406.html,(12)
1,"Tache, Ileana",https://ideas.repec.org/f/pta533.html,(11)
1,"Tachibana, Minoru",https://ideas.repec.org/f/pta240.html,(10)
1,"Tack, Jesse B.",https://ideas.repec.org/f/pta323.html,(40)
1,"Tacneng, Ruth",https://ideas.repec.org/f/pta558.html,(10)
1,"Tacsir, Ezequiel",https://ideas.repec.org/e/pta160.html,(15)
1,"Tada, Prabhakara Reddy",https://ideas.repec.org/f/pta504.html,(1)
1,"Taddei, Filippo",https://ideas.repec.org/f/pta215.html,(21)
1,"Tadelis, Steven",https://ideas.repec.org/f/pta314.html,(43)
1,"Tadenuma, Koichi",https://ideas.repec.org/f/pta484.html,(52)
1,"Tadesse, Bedassa",https://ideas.repec.org/f/pta374.html,(24)
1,"Tadesse, Getaw",https://ideas.repec.org/f/pta497.html,(6)
1,"Tadesse, Million",https://ideas.repec.org/f/pta526.html,(3)
1,"Tadesse, Solomon A.",https://ideas.repec.org/e/pta62.html,(23)
1,"Tadesse, Tasew",https://ideas.repec.org/f/pta418.html,(3)
1,"Tadjeddine, Yamina",https://ideas.repec.org/f/pta296.html,(49)
1,"Taeihagh, Araz",https://ideas.repec.org/f/pta718.html,(5)
1,"Tafenau, Egle",https://ideas.repec.org/f/pta224.html,(15)
1,"Taff, Steven J.",https://ideas.repec.org/f/pta586.html,(63)
1,"Taffesse, Alemayehu Seyoum",https://ideas.repec.org/f/pta271.html,(78)
1,"Tafreschi, Darjusch",https://ideas.repec.org/f/pta417.html,(5)
1,"Tåg, Joacim",https://ideas.repec.org/e/ptg3.html,(43)
1,"Taganov, Boris",https://ideas.repec.org/f/pta510.html,(17)
1,"Tagat, Anirudh",https://ideas.repec.org/f/pta511.html,(4)
1,"Taghawi-Nejad, Davoud",https://ideas.repec.org/f/pta361.html,(2)
1,"Taghizadeh-Hesary, Farhad",https://ideas.repec.org/f/pta479.html,(30)
1,"Tagiew, Rustam",https://ideas.repec.org/f/pta603.html,(2)
1,"Tagkalakis, Athanasios",https://ideas.repec.org/e/pta150.html,(43)
1,"Taglioni, Daria",https://ideas.repec.org/e/pta176.html,(40)
1,"Taguchi, Hiroyuki",https://ideas.repec.org/f/pta424.html,(71)
1,"Tah, Kenneth A.",https://ideas.repec.org/f/pta516.html,(1)
1,"Taha, Fawzi A.",https://ideas.repec.org/f/pta347.html,(15)
1,"Taha, Roshaiza",https://ideas.repec.org/f/pta379.html,(10)
1,"Tahbaz-Salehi, Alireza",https://ideas.repec.org/f/pta370.html,(27)
1,"Tahir, Muhammad Naveed",https://ideas.repec.org/f/pta427.html,(1)
1,"Tahirova, Gulzar Islam",https://ideas.repec.org/f/pta669.html,(7)
1,"Tahri, Ibrahim",https://ideas.repec.org/f/pta638.html,(1)
1,"Tahsin, Emine",https://ideas.repec.org/f/pta580.html,(2)
1,"Tahvanainen, Antti-Jussi",https://ideas.repec.org/f/pta264.html,(21)
1,"Tahvonen, Olli",https://ideas.repec.org/f/pta607.html,(45)
1,"Tai, Chung-Ching",https://ideas.repec.org/f/pta681.html,(7)
1,"Tai, Silvio Hong Tiing",https://ideas.repec.org/f/pta338.html,(14)
1,"Taicu, Marian",https://ideas.repec.org/f/pta339.html,(22)
1,"Tajaddini, Reza",https://ideas.repec.org/f/pta542.html,(9)
1,"Tajibaeva, Liaila",https://ideas.repec.org/f/pta219.html,(6)
1,"Tajima, Kayo",https://ideas.repec.org/f/pta680.html,(1)
1,"Tajoli, Lucia",https://ideas.repec.org/e/pta50.html,(32)
1,"Takács, István",https://ideas.repec.org/f/pta478.html,(27)
1,"Takacs, Wendy E.",https://ideas.repec.org/f/pta619.html,(30)
1,"Takács-György, Katalin",https://ideas.repec.org/f/pta477.html,(29)
1,"Takahara, Tsuyoshi",https://ideas.repec.org/f/pta527.html,(2)
1,"Takahashi, Ana Maria",https://ideas.repec.org/f/pta366.html,(9)
1,"Takahashi, Harutaka",https://ideas.repec.org/f/pta340.html,(18)
1,"Takahashi, Hidenori",https://ideas.repec.org/f/pta650.html,(1)
1,"Takahashi, Hiroshi",https://ideas.repec.org/f/pta559.html,(2)
1,"Takahashi, Katsuhide",https://ideas.repec.org/f/pta440.html,(5)
1,"Takahashi, Kazushi",https://ideas.repec.org/f/pta277.html,(25)
1,"Takahashi, Koji",https://ideas.repec.org/f/pta431.html,(3)
1,"Takahashi, Makoto",https://ideas.repec.org/f/pta687.html,(9)
1,"Takahashi, Ryo",https://ideas.repec.org/f/pta564.html,(9)
1,"Takahashi, Satoru",https://ideas.repec.org/e/pta80.html,(68)
1,"Takahashi, Shingo",https://ideas.repec.org/f/pta353.html,(18)
1,"Takahashi, Shuhei",https://ideas.repec.org/f/pta561.html,(14)
1,"Takahashi, Takaaki",https://ideas.repec.org/f/pta700.html,(13)
1,"Takahashi, Toyoharu",https://ideas.repec.org/f/pta423.html,(2)
1,"Takahashi, Wataru",https://ideas.repec.org/f/pta419.html,(13)
1,"Takahashi, Yoshi",https://ideas.repec.org/f/pta456.html,(6)
1,"Takahashi, Yuki",https://ideas.repec.org/f/pta407.html,(4)
1,"Takalo, Tuomas",https://ideas.repec.org/e/pta116.html,(85)
1,"Takamatsu, Shinya",https://ideas.repec.org/f/pta567.html,(5)
1,"Takami, Norikazu",https://ideas.repec.org/f/pta307.html,(2)
1,"Takamizawa, Hideyuki",https://ideas.repec.org/f/pta316.html,(9)
1,"Takasaki, Yoshito",https://ideas.repec.org/f/pta295.html,(47)
1,"Takashima, Ryo",https://ideas.repec.org/e/pta194.html,(6)
1,"Takats, Elod",https://ideas.repec.org/e/pta92.html,(37)
1,"Takatsuki, Yasuo",https://ideas.repec.org/f/pta420.html,(14)
1,"Takauchi, Kazuhiro",https://ideas.repec.org/f/pta432.html,(12)
1,"Takayama, Noriyuki",https://ideas.repec.org/f/pta290.html,(45)
1,"Takayama, Shino",https://ideas.repec.org/e/pta129.html,(23)
1,"Takayama, Yuki",https://ideas.repec.org/f/pta341.html,(22)
1,"Takeda, Fumiko",https://ideas.repec.org/f/pta502.html,(15)
1,"Takeda, Koichi",https://ideas.repec.org/e/pta67.html,(1)
1,"Takeda, Shiro",https://ideas.repec.org/f/pta398.html,(16)
1,"Takeda, Tony",https://ideas.repec.org/f/pta210.html,(4)
1,"Takeda, Yosuke",https://ideas.repec.org/f/pta207.html,(12)
1,"Takei, Ikuo",https://ideas.repec.org/f/pta621.html,(5)
1,"Takeshima, Hiroyuki",https://ideas.repec.org/f/pta270.html,(45)
1,"Takeuchi, Kan",https://ideas.repec.org/f/pta324.html,(4)
1,"Takeuchi, Kenji",https://ideas.repec.org/e/pta141.html,(50)
1,"Takeuchi, Shinichi",https://ideas.repec.org/f/pta234.html,(4)
1,"Takeuchi, Takayuki",https://ideas.repec.org/f/pta229.html,(1)
1,"Takhtamanova, Yelena F.",https://ideas.repec.org/f/pta209.html,(15)
1,"Takii, Katsuya",https://ideas.repec.org/e/pta35.html,(35)
1,"Takita, Toshiaki",https://ideas.repec.org/f/pta204.html,(2)
1,"Takli, Elvira",https://ideas.repec.org/f/pta514.html,(2)
1,"Talaat, Ahmed Ali",https://ideas.repec.org/e/pta71.html,(2)
1,"Talahite, Fatiha",https://ideas.repec.org/f/pta291.html,(5)
1,"Talamo, Giuseppina Maria Chiara",https://ideas.repec.org/f/pta363.html,(4)
1,"Talasli, Irem",https://ideas.repec.org/f/pta483.html,(1)
1,"Talasli, Ismail Anil",https://ideas.repec.org/e/pta148.html,(7)
1,"Talavera, Oleksandr",https://ideas.repec.org/e/pta65.html,(123)
1,"Talberg, Anita",https://ideas.repec.org/f/pta385.html,(1)
1,"Talbi, Dorra",https://ideas.repec.org/f/pta554.html,(1)
1,"Talbot, Damien",https://ideas.repec.org/e/pta131.html,(72)
1,"Tallarini, Thomas D Jr.",https://ideas.repec.org/e/pta19.html,(11)
1,"Tallman, Ellis W.",https://ideas.repec.org/e/pta94.html,(84)
1,"Tallon, Jean-Marc",https://ideas.repec.org/e/pta11.html,(170)
1,"Talmain, Gabriel",https://ideas.repec.org/e/pta18.html,(13)
1,"Talman, Dolf",https://ideas.repec.org/f/pta225.html,(234)
1,"Talmi, Jonathan",https://ideas.repec.org/f/pta693.html,(2)
1,"Talosaga, Talosaga",https://ideas.repec.org/f/pta585.html,(1)
1,"Taltavull de La Paz, Paloma",https://ideas.repec.org/f/pta375.html,(50)
1,"Talukdar, Bidyut Kumar",https://ideas.repec.org/f/pta539.html,(6)
1,"Tam, Henry",https://ideas.repec.org/f/pta658.html,(6)
1,"Tam, Lewis",https://ideas.repec.org/f/pta491.html,(11)
1,"Tam, Mo-Yin S.",https://ideas.repec.org/e/pta188.html,(6)
1,"Tam, Pui Sun",https://ideas.repec.org/f/pta480.html,(10)
1,"Tam, Xuan S.",https://ideas.repec.org/f/pta499.html,(16)
1,"Tam, Yu Man",https://ideas.repec.org/f/pta573.html,(10)
1,"Tamada, Yasunari",https://ideas.repec.org/f/pta655.html,(5)
1,"Tamagni, Federico",https://ideas.repec.org/e/pta155.html,(50)
1,"Tamai, Toshiki",https://ideas.repec.org/f/pta444.html,(21)
1,"Tamakoshi, Go",https://ideas.repec.org/f/pta422.html,(19)
1,"Tamali, Mohammed",https://ideas.repec.org/f/pta678.html,(1)
1,"Támara Ayus, Armando Lenin Sr.",https://ideas.repec.org/e/ptm3.html,(4)
1,"Tamarit, Cecilio",https://ideas.repec.org/e/pta130.html,(87)
1,"Tamas, Attila Szora",https://ideas.repec.org/f/pta598.html,(13)
1,"Tamás, Szabó",https://ideas.repec.org/f/pta624.html,(1)
1,"Tamasiga, Phemelo",https://ideas.repec.org/f/pta583.html,(1)
1,"Tamayo, Cesar E.",https://ideas.repec.org/f/pta328.html,(14)
1,"Tamayo, Esteban",https://ideas.repec.org/f/pta387.html,(1)
1,"Tamayo, Jorge Andres",https://ideas.repec.org/f/pta428.html,(31)
1,"Tamayo, Julián Mauricio Vélez Sr.",https://ideas.repec.org/f/pta563.html,(5)
1,"Tamayo, Laura",https://ideas.repec.org/f/pta565.html,(2)
1,"Tamayo Plata, Mery Patricia",https://ideas.repec.org/f/pta446.html,(13)
1,"Tamazian, Artur",https://ideas.repec.org/e/pta56.html,(7)
1,"Tambakis, Demosthenes N.",https://ideas.repec.org/e/pta145.html,(26)
1,"Tambalotti, Andrea",https://ideas.repec.org/e/pta51.html,(68)
1,"Tamberi, Massimo",https://ideas.repec.org/e/pta178.html,(36)
1,"Tamborini, Roberto",https://ideas.repec.org/e/pta3.html,(39)
1,"Tamer, Elie",https://ideas.repec.org/f/pta279.html,(27)
1,"Tamgac, Unay",https://ideas.repec.org/f/pta373.html,(3)
1,"Tamini, Lota D.",https://ideas.repec.org/f/pta273.html,(38)
1,"Tamirisa, Natalia",https://ideas.repec.org/e/pta29.html,(50)
1,"Tamm, Marcus",https://ideas.repec.org/e/pta142.html,(65)
1,"Tamma, Michele",https://ideas.repec.org/f/pta635.html,(3)
1,"Tampieri, Alessandro",https://ideas.repec.org/f/pta331.html,(60)
1,"Tampu, Diana Larisa",https://ideas.repec.org/f/pta465.html,(6)
1,"Tampubolon, Gindo",https://ideas.repec.org/f/pta299.html,(8)
1,"Tamuli, Jitu",https://ideas.repec.org/f/pta276.html,(2)
1,"Tamura, Hideaki",https://ideas.repec.org/f/pta216.html,(1)
1,"Tamura, Robert F",https://ideas.repec.org/e/pta173.html,(59)
1,"Tamura, Shohei",https://ideas.repec.org/f/pta707.html,(4)
1,"Tamura, Suguru",https://ideas.repec.org/f/psu350.html,(5)
1,"Tamura, Yuji",https://ideas.repec.org/e/pta90.html,(19)
1,"Tamvada, Jagannadha Pawan",https://ideas.repec.org/e/pta164.html,(10)
1,"Tan, Bee Wah",https://ideas.repec.org/f/pta537.html,(5)
1,"Tan, Chih Ming",https://ideas.repec.org/e/pta179.html,(59)
1,"Tan, Elaine",https://ideas.repec.org/e/pta184.html,(9)
1,"Tan, Eng Joo",https://ideas.repec.org/f/pta492.html,(1)
1,"Tan, Fangfang",https://ideas.repec.org/f/pta223.html,(22)
1,"Tan, Fei",https://ideas.repec.org/f/pta644.html,(3)
1,"Tan, Guofu",https://ideas.repec.org/f/pta677.html,(37)
1,"Tan, Hi-Lin",https://ideas.repec.org/f/pta462.html,(1)
1,"Tan, Hui-Boon",https://ideas.repec.org/f/pta253.html,(19)
1,"Tan, Jeff",https://ideas.repec.org/f/pta393.html,(6)
1,"Tan, Jonathan H W",https://ideas.repec.org/f/pta391.html,(46)
1,"Tan, Kang Yong",https://ideas.repec.org/e/pta165.html,(11)
1,"Tan, Kegon Teng Kok",https://ideas.repec.org/f/pta493.html,(2)
1,"Tan, Khee Giap",https://ideas.repec.org/f/pta686.html,(19)
1,"Tan, Khye Chong",https://ideas.repec.org/f/pta380.html,(2)
1,"Tan, Kian Ming",https://ideas.repec.org/f/pta629.html,(1)
1,"Tan, Ling Hui",https://ideas.repec.org/e/pta161.html,(28)
1,"Tan, Mingpeng",https://ideas.repec.org/e/pta197.html,(1)
1,"Tan, Peck-Leong",https://ideas.repec.org/f/pta308.html,(1)
1,"Tan, Pei Pei",https://ideas.repec.org/f/pta632.html,(3)
1,"Tan, Serene",https://ideas.repec.org/f/pta568.html,(9)
1,"Tan, Shawn Weiming",https://ideas.repec.org/f/pta515.html,(6)
1,"Tan, Tao",https://ideas.repec.org/e/pta103.html,(3)
1,"Tan, Wei",https://ideas.repec.org/e/pta102.html,(6)
1,"Tan, Ying",https://ideas.repec.org/f/pta528.html,(6)
1,"Tan, Yong",https://ideas.repec.org/f/pta464.html,(10)
1,"Tan, Yong",https://ideas.repec.org/f/pta538.html,(17)
1,"Tanaka, Akira",https://ideas.repec.org/f/pta641.html,(1)
1,"Tanaka, Atsuko",https://ideas.repec.org/f/pta503.html,(7)
1,"Tanaka, Ayumu",https://ideas.repec.org/f/pta352.html,(32)
1,"Tanaka, Hiroyuki",https://ideas.repec.org/f/pta716.html,(1)
1,"Tanaka, Kenta",https://ideas.repec.org/f/pta576.html,(20)
1,"Tanaka, Kiyoyasu",https://ideas.repec.org/f/pta344.html,(50)
1,"Tanaka, Makoto",https://ideas.repec.org/e/pta190.html,(1)
1,"Tanaka, Makoto",https://ideas.repec.org/f/pta263.html,(29)
1,"Tanaka, Migiwa",https://ideas.repec.org/f/pta239.html,(7)
1,"Tanaka, Misa",https://ideas.repec.org/e/pta191.html,(18)
1,"Tanaka, Ryuichi",https://ideas.repec.org/f/pta327.html,(28)
1,"Tanaka, Satoshi",https://ideas.repec.org/f/pta452.html,(4)
1,"Tanaka, Tetsuji",https://ideas.repec.org/f/pta351.html,(4)
1,"Tanaka, Tomomi",https://ideas.repec.org/e/pta140.html,(8)
1,"Tanaka, Yasuhito",https://ideas.repec.org/e/pta122.html,(98)
1,"Tanankem, Belmondo Voufo",https://ideas.repec.org/f/pta679.html,(6)
1,"Tanase, Ovidiu Mihai",https://ideas.repec.org/f/pta245.html,(1)
1,"Tanasescu, Cristina Roxana",https://ideas.repec.org/f/pta293.html,(5)
1,"Tanasescu, Paul",https://ideas.repec.org/f/pta266.html,(6)
1,"Tanasie, Anca",https://ideas.repec.org/f/pta222.html,(1)
1,"Tanasoiu, Georgiana Lavinia",https://ideas.repec.org/e/pge117.html,(7)
1,"Tanayama, Tanja",https://ideas.repec.org/f/pta325.html,(9)
1,"Tanchev, Stoyan Kirilov",https://ideas.repec.org/f/pta690.html,(2)
1,"Tancioni, Massimiliano",https://ideas.repec.org/f/pta349.html,(28)
1,"Tanda, Alessandra",https://ideas.repec.org/f/pta653.html,(1)
1,"Tanda, Paola",https://ideas.repec.org/f/pta268.html,(4)
1,"Tandogan, Vedat Sinan",https://ideas.repec.org/f/pta437.html,(6)
1,"Tandon, Pankaj",https://ideas.repec.org/f/pta313.html,(4)
1,"Tandon, Sharad Alan",https://ideas.repec.org/f/pta348.html,(18)
1,"Tandon, Suranjali",https://ideas.repec.org/f/pta665.html,(6)
1,"Tandrayen-Ragoobur, Verena",https://ideas.repec.org/f/pta389.html,(6)
1,"Taneja, Rimple Manchanda",https://ideas.repec.org/f/pta552.html,(1)
1,"Taner, Mehmet Tolga",https://ideas.repec.org/f/pta517.html,(9)
1,"Taneva, Ina",https://ideas.repec.org/f/pta622.html,(2)
1,"Tang, Bao-Jun",https://ideas.repec.org/f/pta522.html,(28)
1,"Tang, Bo",https://ideas.repec.org/f/pta476.html,(12)
1,"Tang, Chor Foon",https://ideas.repec.org/f/pta246.html,(62)
1,"Tang, Chrismin",https://ideas.repec.org/f/pta272.html,(9)
1,"Tang, Edward Chi Ho",https://ideas.repec.org/f/pta401.html,(11)
1,"Tang, Heiwai",https://ideas.repec.org/f/pta306.html,(45)
1,"Tang, Jenny",https://ideas.repec.org/f/pta692.html,(6)
1,"Tang, Jianjun",https://ideas.repec.org/f/pta594.html,(4)
1,"Tang, Jianmin",https://ideas.repec.org/f/pta649.html,(41)
1,"Tang, John P.",https://ideas.repec.org/f/pta205.html,(30)
1,"Tang, Kam Ki",https://ideas.repec.org/e/pta79.html,(92)
1,"Tang, Ke",https://ideas.repec.org/f/pta430.html,(24)
1,"Tang, Linyao",https://ideas.repec.org/f/pta367.html,(3)
1,"Tang, Lixin",https://ideas.repec.org/f/pta581.html,(3)
1,"Tang, Maggie May-Jean",https://ideas.repec.org/f/pta659.html,(2)
1,"Tang, Meng-Chi",https://ideas.repec.org/f/pta259.html,(5)
1,"Tang, Shiping",https://ideas.repec.org/f/pta664.html,(1)
1,"Tang, Tuck Cheong",https://ideas.repec.org/f/pta286.html,(58)
1,"Tang, Wei",https://ideas.repec.org/f/pta577.html,(2)
1,"Tang, Xueli",https://ideas.repec.org/f/pta251.html,(15)
1,"Tang, Xun",https://ideas.repec.org/f/pta642.html,(13)
1,"Tang, Yang",https://ideas.repec.org/f/pta656.html,(3)
1,"Tang, Yao",https://ideas.repec.org/f/pta315.html,(20)
1,"Tang, Yuehua",https://ideas.repec.org/f/pta633.html,(6)
1,"Tanger, Shaun M.",https://ideas.repec.org/f/pta408.html,(3)
1,"Tangerås, Thomas",https://ideas.repec.org/f/pta213.html,(45)
1,"Tanggaard, Carsten",https://ideas.repec.org/e/pta77.html,(21)
1,"Tanguy, Jeremy",https://ideas.repec.org/f/pta414.html,(8)
1,"Tanguy, Solenne",https://ideas.repec.org/f/pta488.html,(12)
1,"Tani, Max",https://ideas.repec.org/f/pta555.html,(53)
1,"Taniguchi, Kiyoshi",https://ideas.repec.org/f/pta302.html,(10)
1,"Tanimoto, Masayuki",https://ideas.repec.org/f/pta442.html,(12)
1,"Taningco, Angelo Ballesteros",https://ideas.repec.org/e/pta175.html,(1)
1,"Tankari, Mahamadou Roufahi",https://ideas.repec.org/f/pta521.html,(16)
1,"Tanko, Muhammad",https://ideas.repec.org/e/pta192.html,(3)
1,"Tankov, Peter",https://ideas.repec.org/f/pta534.html,(33)
1,"Tanku, Altin",https://ideas.repec.org/f/pta490.html,(7)
1,"Tan Kuan Lu, Clifford",https://ideas.repec.org/f/pta525.html,(2)
1,"Tannenwald, Robert",https://ideas.repec.org/e/pta43.html,(40)
1,"Tanner, Evan Curtis",https://ideas.repec.org/e/pta26.html,(35)
1,"Tanner Ehmke, Mariah D.",https://ideas.repec.org/e/pta139.html,(32)
1,"Tannuri-Pianto, Maria Eduarda",https://ideas.repec.org/f/pta443.html,(14)
1,"Tansel, Aysit",https://ideas.repec.org/e/pta98.html,(316)
1,"Tansuchat, Roengchai",https://ideas.repec.org/f/pta326.html,(47)
1,"Tant, Kevin",https://ideas.repec.org/f/pta562.html,(3)
1,"Tantau, Adrian Dumitru",https://ideas.repec.org/f/pta445.html,(24)
1,"Tantisantiwong, Nongnuch",https://ideas.repec.org/f/pta494.html,(8)
1,"Tanton, Robert",https://ideas.repec.org/f/pta372.html,(31)
1,"Tantri, Malini L.",https://ideas.repec.org/f/pta485.html,(6)
1,"Tao, Yong Sr.",https://ideas.repec.org/f/pta590.html,(5)
1,"Tao, Yubo",https://ideas.repec.org/f/pta698.html,(3)
1,"Tao, Zhigang",https://ideas.repec.org/e/pta163.html,(60)
1,"Tapia, Jose A.",https://ideas.repec.org/f/pta623.html,(12)
1,"Tapia, Matias",https://ideas.repec.org/e/pta57.html,(27)
1,"Tapking, Jens",https://ideas.repec.org/e/pta96.html,(13)
1,"Tapon, Francis",https://ideas.repec.org/e/pta189.html,(29)
1,"Tapp, Stephen",https://ideas.repec.org/f/pta221.html,(4)
1,"Tappata, Mariano E.",https://ideas.repec.org/f/pta287.html,(4)
1,"Tapsoba, René",https://ideas.repec.org/f/pta368.html,(22)
1,"Tapsoba, Sampawende J.-A.",https://ideas.repec.org/f/pta496.html,(39)
1,"Taptue, Andre-Marie",https://ideas.repec.org/f/pta524.html,(4)
1,"Tapurica, Oana Catalina",https://ideas.repec.org/e/ppu44.html,(11)
1,"Tarafdar, Suchismita",https://ideas.repec.org/f/pta712.html,(2)
1,"Taraldset, Anders",https://ideas.repec.org/e/pta7.html,(1)
1,"Tarancon, Miguel Angel",https://ideas.repec.org/e/pta154.html,(10)
1,"Tarangioli, Serena Sr.",https://ideas.repec.org/f/pta651.html,(5)
1,"Tarantino, Emanuele",https://ideas.repec.org/f/pta448.html,(23)
1,"Taranu, Mariana-Camelia",https://ideas.repec.org/f/pta662.html,(2)
1,"Tarapuez Roa, Juan Carlos",https://ideas.repec.org/f/pta412.html,(1)
1,"Tarash, Lidiya Ivanovna",https://ideas.repec.org/f/pta717.html,(9)
1,"Tarashev, Nikola",https://ideas.repec.org/f/pta487.html,(28)
1,"Tarasonis, Linas",https://ideas.repec.org/f/pta378.html,(11)
1,"Tarasov, Alexander",https://ideas.repec.org/f/pta226.html,(34)
1,"Tarasov, Arthur",https://ideas.repec.org/f/pta627.html,(3)
1,"Tarassow, Artur",https://ideas.repec.org/f/pta322.html,(11)
1,"Tarazi, Amine",https://ideas.repec.org/f/pta345.html,(157)
1,"Tarbalouti, Essaid",https://ideas.repec.org/f/pta549.html,(4)
1,"Tarcolea, Adina Ioana",https://ideas.repec.org/e/pta143.html,(3)
1,"Tardiff, Timothy",https://ideas.repec.org/f/pta390.html,(15)
1,"Tarditi, Giulio",https://ideas.repec.org/f/pta404.html,(2)
1,"Tarek, Bel Hadj",https://ideas.repec.org/f/pta579.html,(4)
1,"Tarek, Syed Ali",https://ideas.repec.org/f/pta454.html,(1)
1,"Targino, Rodrigo S.",https://ideas.repec.org/f/pta600.html,(5)
1,"Tarhan, Ali",https://ideas.repec.org/f/pta550.html,(1)
1,"Tariq, Muhammad Salman",https://ideas.repec.org/f/pta218.html,(1)
1,"Tariq, Yasir Bin",https://ideas.repec.org/f/pta451.html,(2)
1,"Tarka, Daniel",https://ideas.repec.org/e/pta70.html,(3)
1,"Tarnanidou, Christina Tarnanidou",https://ideas.repec.org/f/pta630.html,(1)
1,"Tarnaud, Albane Christine",https://ideas.repec.org/f/pta508.html,(3)
1,"Tarnaveanu, Diana",https://ideas.repec.org/f/ptr215.html,(7)
1,"Tarola, Ornella",https://ideas.repec.org/f/pta350.html,(58)
1,"Tarondeau, Jean Claude",https://ideas.repec.org/e/pta182.html,(2)
1,"Tarozzi, Alessandro",https://ideas.repec.org/e/pta112.html,(34)
1,"Tarp, Finn",https://ideas.repec.org/e/pta125.html,(252)
1,"Tarr, David Gerald",https://ideas.repec.org/f/pta247.html,(155)
1,"Tarroux, Benoît",https://ideas.repec.org/f/pta230.html,(27)
1,"Tartaglia-Polcini, Raffaele",https://ideas.repec.org/e/pta151.html,(3)
1,"Tartakowsky, Andrea",https://ideas.repec.org/f/pta572.html,(5)
1,"Tartari, Darlena",https://ideas.repec.org/f/pta530.html,(2)
1,"Tartari, Valentina",https://ideas.repec.org/f/pta392.html,(7)
1,"Tartaruga, Iván G. Peyré",https://ideas.repec.org/f/pta691.html,(13)
1,"Tarui, Nori",https://ideas.repec.org/e/pta200.html,(41)
1,"Tarverdi, Yashar",https://ideas.repec.org/f/pta675.html,(11)
1,"Tas, Bedri Kamil Onur",https://ideas.repec.org/f/pta236.html,(40)
1,"Tas, Emcet O.",https://ideas.repec.org/f/pta531.html,(7)
1,"Tasca, Paolo",https://ideas.repec.org/f/pta434.html,(12)
1,"Tasche, Dirk",https://ideas.repec.org/f/pta409.html,(29)
1,"Taschereau-Dumouchel, Mathieu",https://ideas.repec.org/f/pta593.html,(9)
1,"Taschini, Luca",https://ideas.repec.org/f/pta604.html,(47)
1,"Tasci, Murat",https://ideas.repec.org/f/pta532.html,(39)
1,"Tascón Buchelly, Daniel Alejandro",https://ideas.repec.org/f/pta703.html,(1)
1,"Tascovici, Daliana",https://ideas.repec.org/f/pta438.html,(9)
1,"Tasdemir, Murat",https://ideas.repec.org/f/pta369.html,(5)
1,"Tasente, Tanase",https://ideas.repec.org/f/pta461.html,(2)
1,"Tashevska, Biljana",https://ideas.repec.org/f/pta715.html,(11)
1,"Tashpulatov, Sherzod Nabiyevich",https://ideas.repec.org/f/pta357.html,(6)
1,"Tasic, Nikola",https://ideas.repec.org/f/pta570.html,(7)
1,"Taskin, Fatma",https://ideas.repec.org/f/pta411.html,(7)
1,"Taskin, Temel",https://ideas.repec.org/f/pta426.html,(37)
1,"Taslim, Mohammad Ali",https://ideas.repec.org/f/pta634.html,(22)
1,"Tasnadi, Alexandru",https://ideas.repec.org/f/pta238.html,(2)
1,"Tasnádi, Attila",https://ideas.repec.org/e/pta66.html,(54)
1,"Taspinar, Nigar",https://ideas.repec.org/f/pta682.html,(2)
1,"Taspinar, Suleyman",https://ideas.repec.org/f/pta720.html,(6)
1,"Tassev, Alexander",https://ideas.repec.org/f/pta383.html,(12)
1,"Tasseva, Iva Valentinova",https://ideas.repec.org/f/pta388.html,(14)
1,"Tassier, Troy",https://ideas.repec.org/f/pta297.html,(22)
1,"Tassinari, Giorgio",https://ideas.repec.org/e/pta38.html,(25)
1,"Tasso, Martino",https://ideas.repec.org/f/pta671.html,(3)
1,"Tast, Jelena",https://ideas.repec.org/f/pta546.html,(1)
1,"Tastan, Huseyin",https://ideas.repec.org/f/pta233.html,(15)
1,"Tateno, Yusuke",https://ideas.repec.org/f/pta513.html,(4)
1,"Tatliyer, Mevlüt",https://ideas.repec.org/f/pta648.html,(1)
1,"Tatom, John",https://ideas.repec.org/e/pta198.html,(155)
1,"Tatoutchoup, Didier Francis",https://ideas.repec.org/f/pta500.html,(3)
1,"Tatsi, Eirini",https://ideas.repec.org/f/pta689.html,(5)
1,"Tatsiramos, Konstantinos",https://ideas.repec.org/e/pta97.html,(52)
1,"Tattara, Giuseppe",https://ideas.repec.org/e/pta153.html,(77)
1,"Tatu, Lucian",https://ideas.repec.org/f/pta250.html,(8)
1,"Tatum, Robert",https://ideas.repec.org/e/pta124.html,(5)
1,"Tatur, Tymon",https://ideas.repec.org/f/pta241.html,(3)
1,"Täube, Florian",https://ideas.repec.org/e/ptu164.html,(24)
1,"Tauchen, George",https://ideas.repec.org/e/pta61.html,(98)
1,"Tauchmann, Harald",https://ideas.repec.org/e/pta144.html,(84)
1,"Tauer, Loren W.",https://ideas.repec.org/f/pta278.html,(173)
1,"Taufemback, Cleiton Guollo",https://ideas.repec.org/f/pta382.html,(5)
1,"Taufer, Emanuele",https://ideas.repec.org/f/pta300.html,(13)
